GEN	CPU	P1_Generation	P1_E	P1_Mu	P1_Lambda	P1_Tau	P1_Sigma	P1_EvalCount	P1_DuplicateCount	P1_CacheCount	P1_OpUse_singleParameterAlterationMutation	P1_MAB_singleParameterAlterationMutation	P1_OpUse_onePointCrossover	P1_MAB_onePointCrossover	P1_OpUse_twoPointCrossover	P1_MAB_twoPointCrossover	P1_AvgAge	P1_AvgIndSize	P1_Avg_f0	P1_Avg_f1	P1_Avg_f2	P1_Best_f0	P1_Best_f1	P1_Best_f2	P1_Worst_f0	P1_Worst_f1	P1_Worst_f2
0	0	0	7,28991	100	20	1	0,9	100	0	0	0	0	0	0	0	0	0	296	0,0155804	2,54424e-06	0,00108635	0,371795	4,54133e-05	0,025641	0	0	0
1	290	1	7,2878	100	20	1	0,811	125	0	8	7	0,243985	7	0,436467	6	0,353698	0,99	296	0,0182275	3,08713e-06	0,00125584	0,371795	4,54133e-05	0,025641	0	0	0
2	376	2	7,2849	100	20	1	0,8289	161	0	11	1	0,26006	9	0,464403	10	0,427714	1,97	296	0,0208745	3,63001e-06	0,00142534	0,371795	4,54133e-05	0,025641	0	0	0
3	426	3	7,28157	100	20	1	0,84501	181	0	16	15	0,376048	4	0,459077	1	0,435582	2,94	296	0,0235216	4,1729e-06	0,00159483	0,371795	4,54133e-05	0,025641	0	0	0
4	518	4	7,27291	100	20	1	0,859509	219	0	17	1	0,37391	6	0,441209	13	0,490886	3,87	296	0,0288157	5,25868e-06	0,00193381	0,371795	4,54133e-05	0,025641	0	0	0
5	603	5	7,25887	100	20	1	0,872558	254	1	18	3	0,372523	8	0,472645	9	0,526246	4,7	296	0,0405421	7,30568e-06	0,00271102	0,371795	4,54133e-05	0,025641	0	0	0
6	679	6	7,23659	100	20	1	0,884302	286	2	19	6	0,413965	6	0,50994	8	0,503379	5,44	296	0,0541219	9,94203e-06	0,00358313	0,371795	4,54133e-05	0,025641	0	0	0
7	753	7	7,19134	100	20	1	0,894872	317	3	21	6	0,637437	9	0,685391	5	0,666139	5,95	296	0,0755354	1,42345e-05	0,00503831	0,371795	4,54133e-05	0,025641	0	0	0
8	802	8	7,16144	100	20	1	0,904385	337	3	21	20	0,586649	0	0,685391	0	0,666139	6,59	296	0,089048	1,6919e-05	0,00593268	0,371795	4,54133e-05	0,025641	0	0	0
9	896	9	7,07471	100	20	1	0,912946	377	3	21	0	0,586649	0	0,685391	20	0,8018	6,54	296	0,126804	2,38717e-05	0,00841578	0,371795	4,54133e-05	0,025641	0	0	0
10	983	10	6,98464	100	20	1	0,920652	414	4	23	0	0,586649	19	0,718746	1	0,802357	6,45	296	0,160739	3,0256e-05	0,010679	0,371795	4,54133e-05	0,025641	0	0	0
11	1062	11	6,73877	100	20	1	0,927587	448	4	24	5	0,585287	2	0,708298	13	0,801578	2,88506	296	0,236141	4,44573e-05	0,0156848	0,371795	4,54133e-05	0,025641	0	0	0
12	1144	12	6,62485	100	20	1	0,927587	484	4	25	3	0,606684	8	0,71316	9	0,810574	3,23	296	0,283769	5,28297e-05	0,0190178	0,371795	4,54133e-05	0,025641	0,25	5,52486e-05	0,0169492
13	1210	13	6,67026	100	20	1	0,927587	513	4	29	7	0,641025	4	0,726138	9	0,817678	3,67	296	0,290751	5,23157e-05	0,0194347	0,371795	4,54133e-05	0,025641	0,264706	5,42888e-05	0,0169492
14	1283	14	6,71787	100	20	1	0,933828	545	4	33	4	0,653	5	0,742102	11	0,824385	3,4	296	0,302808	5,15406e-05	0,0202929	0,4125	4,97512e-05	0,0222222	0,264706	5,42888e-05	0,0169492
15	1355	15	6,72154	100	20	1	0,939445	576	4	37	5	0,659563	9	0,74472	6	0,828146	3,64	296	0,30732	5,11505e-05	0,0208177	0,4125	4,97512e-05	0,0222222	0,264706	5,47645e-05	0,0196078
16	1421	16	6,72181	100	20	1	0,944501	605	5	41	6	0,665969	7	0,730815	7	0,83012	3,94	296	0,315788	5,10884e-05	0,0212892	0,4125	4,97512e-05	0,0222222	0,271429	5,10725e-05	0,0181818
17	1501	17	6,7103	100	20	1	0,949051	640	5	45	1	0,66787	6	0,722886	13	0,831374	3,8	296	0,329994	5,0955e-05	0,0224064	0,4125	4,97512e-05	0,0222222	0,271429	5,15996e-05	0,0181818
18	1576	18	6,63659	100	20	1	0,953145	673	5	46	6	0,680455	1	0,723078	13	0,834281	3,74	296	0,348201	5,01311e-05	0,0222436	0,4125	4,97512e-05	0,0222222	0,28169	5,39374e-05	0,025641
19	1647	19	6,59654	100	20	1	0,956831	704	5	46	9	0,688599	3	0,724087	8	0,83917	3,75	296	0,359634	4,93632e-05	0,0226036	0,4125	4,97512e-05	0,0222222	0,285714	5,51268e-05	0,0243902
20	1724	20	6,47205	100	20	1	0,960148	738	5	48	4	0,686285	7	0,724585	9	0,841253	3,92	296	0,369886	4,85715e-05	0,0233592	0,4125	4,97512e-05	0,0222222	0,328767	5,17063e-05	0,025
21	1799	21	6,45117	100	20	1	0,963133	771	5	49	6	0,679944	6	0,723516	8	0,837557	4,07	296	0,372023	4,80365e-05	0,0237174	0,4125	4,97512e-05	0,0222222	0,368421	5,09684e-05	0,0222222
22	1877	22	6,46375	100	20	1	0,96582	805	5	52	3	0,679714	7	0,725602	10	0,837909	4,27	296	0,373402	4,72853e-05	0,0240863	0,4125	4,97512e-05	0,0222222	0,368421	5,09684e-05	0,0222222
23	1943	23	6,46418	100	20	1	0,968238	834	5	58	5	0,683764	9	0,732831	6	0,83309	4,14	296	0,37516	4,64041e-05	0,0245311	0,433735	4,38982e-05	0,025641	0,368421	5,09684e-05	0,0222222
24	2027	24	6,39038	100	20	1	0,970414	871	5	59	2	0,688187	7	0,735433	11	0,827577	3,82	296	0,376387	4,51927e-05	0,0251123	0,433735	4,38982e-05	0,025641	0,368421	5,13875e-05	0,0222222
25	2099	25	6,37954	100	20	1	0,972373	902	5	61	7	0,694948	3	0,736	10	0,824287	4,01	296	0,377465	4,52277e-05	0,0250656	0,433735	4,38982e-05	0,025641	0,371795	4,3592e-05	0,025641
26	2157	26	6,38633	100	20	1	0,974135	927	7	69	5	0,686988	4	0,730313	11	0,822228	4,38	296	0,377976	4,54118e-05	0,0249595	0,433735	4,38982e-05	0,025641	0,371795	4,41306e-05	0,025641
27	2222	27	6,41863	100	20	1	0,974135	955	8	71	9	0,661033	4	0,721144	7	0,822901	4,34	296	0,379108	4,56258e-05	0,0249088	0,433735	4,38982e-05	0,025641	0,371795	4,42087e-05	0,025641
28	2293	28	6,45197	100	20	1	0,975722	986	8	75	5	0,646482	4	0,710431	11	0,826742	4,45	296	0,380684	4,59936e-05	0,0247097	0,433735	4,38982e-05	0,025641	0,371795	4,47628e-05	0,025641
29	2369	29	6,50111	100	20	1	0,97715	1019	8	78	4	0,642777	5	0,70354	11	0,828707	4,07	296	0,384	4,63925e-05	0,0244337	0,433735	4,38982e-05	0,025641	0,371795	4,47628e-05	0,025641
30	2444	30	6,52887	100	20	1	0,978435	1052	8	81	4	0,642218	4	0,701707	12	0,830824	3,81	296	0,387926	4,68965e-05	0,0241414	0,433735	4,38982e-05	0,025641	0,371795	4,52489e-05	0,0263158
31	2513	31	6,54596	100	20	1	0,979591	1082	8	87	4	0,643711	7	0,705535	9	0,832072	4,29	296	0,393483	4,7398e-05	0,0236722	0,433735	4,38982e-05	0,025641	0,371795	4,54133e-05	0,025641
32	2594	32	6,53962	100	20	1	0,980632	1117	8	90	2	0,642116	7	0,706233	11	0,835148	3,75	296	0,39839	4,79307e-05	0,0231896	0,433735	4,41306e-05	0,0277778	0,371795	4,59137e-05	0,0263158
33	2667	33	6,53577	100	20	1	0,981569	1149	8	95	3	0,63989	2	0,704277	15	0,835494	3,77	296	0,401656	4,7566e-05	0,023605	0,433735	4,41306e-05	0,0277778	0,38961	5,09684e-05	0,0222222
34	2745	34	6,54568	100	20	1	0,982412	1183	8	97	4	0,636218	1	0,703941	15	0,8344	3,38	296	0,405832	4,63797e-05	0,0241466	0,433735	4,45236e-05	0,025641	0,38961	5,13875e-05	0,0222222
35	2829	35	6,56926	100	20	1	0,982412	1220	8	98	2	0,634805	6	0,705431	12	0,83537	3,66	296	0,409528	4,66641e-05	0,0239276	0,433735	4,45236e-05	0,025641	0,392405	4,47628e-05	0,025641
36	2910	36	6,57291	100	20	1	0,983171	1255	9	102	0	0,634805	10	0,711346	10	0,837167	3,4	296	0,416473	4,73712e-05	0,0233346	0,45122	4,93583e-05	0,0217391	0,392405	4,50857e-05	0,025641
37	2990	37	6,47828	100	20	1	0,983854	1290	9	106	1	0,634	8	0,716106	11	0,837202	3,66	296	0,423183	4,77835e-05	0,0227585	0,45122	4,93583e-05	0,0217391	0,407407	4,2337e-05	0,0208333
38	3072	38	6,4622	100	20	1	0,984468	1326	9	110	0	0,634	7	0,717329	13	0,840799	3,73	296	0,427294	4,7877e-05	0,0230779	0,457831	4,97512e-05	0,0222222	0,4125	4,97512e-05	0,0222222
39	3137	39	6,48877	100	20	1	0,985022	1354	9	117	5	0,629039	6	0,717644	9	0,840741	3,85	296	0,429728	4,76047e-05	0,0231266	0,457831	4,97512e-05	0,0222222	0,4125	4,98504e-05	0,0222222
40	3217	40	6,48198	100	20	1	0,985519	1389	9	122	0	0,629039	6	0,711615	14	0,840388	3,77	296	0,432433	4,7391e-05	0,0236855	0,464286	4,61681e-05	0,0178571	0,425	4,96524e-05	0,0217391
41	3296	41	6,49188	100	20	1	0,985967	1424	9	124	3	0,625936	4	0,707123	13	0,840934	3,61	296	0,43426	4,68423e-05	0,0241435	0,464286	4,61681e-05	0,0178571	0,425	5,00501e-05	0,0217391
42	3368	42	6,49517	100	20	1	0,986371	1455	10	129	3	0,624424	4	0,707071	13	0,838345	4,08	296	0,434647	4,59613e-05	0,0247166	0,464286	4,61681e-05	0,0178571	0,432099	5,01505e-05	0,0222222
43	3447	43	6,44564	100	20	1	0,986734	1490	10	131	3	0,623454	5	0,708335	12	0,839012	4,06	296	0,435297	4,46813e-05	0,0254455	0,464286	4,61681e-05	0,0178571	0,432099	5,01505e-05	0,0222222
44	3528	44	6,4456	100	20	1	0,98706	1526	10	132	3	0,618876	5	0,711078	12	0,838413	4,3	296	0,436346	4,45117e-05	0,025358	0,465116	4,20521e-05	0,0212766	0,433735	4,38212e-05	0,0263158
45	3614	45	6,46917	100	20	1	0,987354	1564	10	133	1	0,616933	5	0,715416	14	0,839914	4,66	296	0,437737	4,47227e-05	0,025053	0,465116	4,20521e-05	0,0212766	0,433735	4,38212e-05	0,0263158
46	3694	46	6,47072	100	20	1	0,987619	1599	10	135	3	0,610827	3	0,71782	14	0,840117	3,94	296	0,439624	4,49065e-05	0,0246394	0,494253	4,29923e-05	0,0178571	0,433735	4,38212e-05	0,0263158
47	3774	47	6,47473	100	20	1	0,987857	1634	10	138	2	0,606015	6	0,719851	12	0,839169	4,1	296	0,440144	4,51015e-05	0,0244859	0,494253	4,29923e-05	0,0178571	0,433735	4,38982e-05	0,025641
48	3859	48	6,51369	100	20	1	0,988071	1671	10	140	1	0,603658	5	0,721122	14	0,83897	4,28	296	0,441672	4,54029e-05	0,02421	0,494253	4,29923e-05	0,0178571	0,433735	4,38982e-05	0,025641
49	3942	49	6,53693	100	20	1	0,988264	1707	11	143	0	0,603658	9	0,724881	11	0,837919	3,66	296	0,443322	4,59115e-05	0,0238762	0,494253	4,29923e-05	0,0178571	0,433735	4,38982e-05	0,025641
50	4021	50	6,51656	100	20	1	0,988438	1741	11	147	2	0,599068	8	0,726888	10	0,837774	3,73	296	0,446436	4,63839e-05	0,0230562	0,494253	4,29923e-05	0,0178571	0,433735	4,45236e-05	0,025641
51	4093	51	6,51948	100	20	1	0,988594	1772	12	150	5	0,585245	6	0,727544	9	0,838259	4,22	296	0,448281	4,66614e-05	0,0226081	0,494253	4,29923e-05	0,0178571	0,433735	4,45236e-05	0,025641
52	4178	52	6,48304	100	20	1	0,988735	1809	12	151	2	0,58075	2	0,728031	16	0,839642	4,07	296	0,453757	4,72043e-05	0,021735	0,494253	4,30663e-05	0,0178571	0,433735	4,45236e-05	0,025641
53	4258	53	6,45198	100	20	1	0,988861	1844	12	154	2	0,576362	9	0,728177	9	0,838847	4,18	296	0,456547	4,73352e-05	0,0213724	0,494253	4,30663e-05	0,0178571	0,444444	4,97512e-05	0,0222222
54	4340	54	6,47646	100	20	1	0,988975	1880	12	158	0	0,576362	7	0,7296	13	0,837993	4,35	296	0,460202	4,66229e-05	0,0210767	0,511364	4,30663e-05	0,0178571	0,444444	4,97512e-05	0,0222222
55	4416	55	6,47022	100	20	1	0,989077	1913	13	162	2	0,572078	5	0,728061	13	0,837841	3,7	296	0,463743	4,58727e-05	0,0206023	0,511364	4,30663e-05	0,0178571	0,45122	4,96524e-05	0,0217391
56	4491	56	6,42622	100	20	1	0,98917	1946	14	167	1	0,569968	6	0,724893	13	0,838249	3,72	296	0,466188	4,56747e-05	0,0199866	0,511364	4,33651e-05	0,0178571	0,457831	4,97512e-05	0,0222222
57	4575	57	6,39233	100	20	1	0,989253	1983	14	169	1	0,567879	0	0,724893	19	0,836921	3,66	296	0,467975	4,49231e-05	0,0189172	0,511364	4,33651e-05	0,0178571	0,464286	4,55789e-05	0,0178571
58	4658	58	6,42522	100	20	1	0,989327	2019	14	172	1	0,565786	6	0,721848	13	0,836359	4,2	296	0,468588	4,45538e-05	0,0192123	0,511364	4,33651e-05	0,0178571	0,464286	4,61681e-05	0,0178571
59	4733	59	6,44002	100	20	1	0,989395	2051	15	178	1	0,563778	8	0,721769	11	0,835099	4,53	296	0,469752	4,43246e-05	0,0193865	0,511364	4,33651e-05	0,0178571	0,464286	4,61681e-05	0,0178571
60	4811	60	6,46083	100	20	1	0,989455	2085	15	181	3	0,560704	8	0,724824	9	0,834264	3,79	296	0,470429	4,39447e-05	0,0197411	0,511364	4,33651e-05	0,0178571	0,464286	4,63392e-05	0,0178571
61	4896	61	6,47058	100	20	1	0,98951	2122	15	182	2	0,559809	6	0,726064	12	0,834245	4,06	296	0,472462	4,33133e-05	0,0203601	0,511364	4,33651e-05	0,0178571	0,464286	4,65983e-05	0,0178571
