GEN	CPU	P1_Generation	P1_E	P1_Mu	P1_Lambda	P1_Tau	P1_Sigma	P1_EvalCount	P1_DuplicateCount	P1_CacheCount	P1_OpUse_singleParameterAlterationMutation	P1_MAB_singleParameterAlterationMutation	P1_OpUse_onePointCrossover	P1_MAB_onePointCrossover	P1_OpUse_twoPointCrossover	P1_MAB_twoPointCrossover	P1_AvgAge	P1_AvgIndSize	P1_Avg_f0	P1_Avg_f1	P1_Avg_f2	P1_Best_f0	P1_Best_f1	P1_Best_f2	P1_Worst_f0	P1_Worst_f1	P1_Worst_f2
244	20026	244	6,2183	100	20	1	0,98218	8742	43	777	1	0,245927	6	0,719698	13	0,815103	3,86	296	0,721929	3,6049e-05	0,0180672	0,732143	3,6523e-05	0,0163934	0,719626	3,5791e-05	0,0175439
245	20108	245	6,21839	100	20	1	0,982962	8778	43	780	1	0,243799	5	0,719174	14	0,816124	4	296	0,722602	3,59782e-05	0,0181864	0,741071	3,27011e-05	0,0188679	0,719626	3,663e-05	0,0175439
246	20189	246	6,20913	100	20	1	0,983666	8813	45	783	0	0,243799	10	0,718339	10	0,816236	4,29	296	0,723278	3,58676e-05	0,0183717	0,741071	3,27011e-05	0,0188679	0,719626	3,663e-05	0,0175439
247	20271	247	6,18549	100	20	1	0,984299	8849	45	786	1	0,241583	5	0,717595	14	0,817264	4,01	296	0,724108	3,57555e-05	0,0185059	0,741071	3,27011e-05	0,0188679	0,719626	3,70645e-05	0,0175439
248	20339	248	6,15946	100	20	1	0,984869	8878	48	794	0	0,241583	6	0,713511	14	0,817202	4,24	296	0,724969	3,56819e-05	0,0185491	0,741071	3,27011e-05	0,0188679	0,720721	3,64697e-05	0,0188679
249	20418	249	6,16687	100	20	1	0,985383	8912	48	800	0	0,241583	8	0,707161	12	0,817426	4,56	296	0,725534	3,56374e-05	0,0186348	0,741071	3,27011e-05	0,0188679	0,720721	3,6523e-05	0,0188679
250	20508	250	6,19779	100	20	1	0,985844	8951	48	801	0	0,241583	2	0,706356	18	0,817423	4,26	296	0,727332	3,53009e-05	0,0185191	0,75	3,51865e-05	0,0175439	0,720721	3,67377e-05	0,0188679
251	20580	251	6,2176	100	20	1	0,98626	8982	49	809	0	0,241583	6	0,706765	14	0,817119	4,07	296	0,728732	3,49468e-05	0,0184299	0,75	3,51865e-05	0,0175439	0,720721	3,69549e-05	0,0188679
252	20661	252	6,22744	100	20	1	0,986634	9017	50	811	2	0,237395	9	0,706942	9	0,816823	4,33	296	0,730197	3,45895e-05	0,0183159	0,75	3,51865e-05	0,0175439	0,720721	3,71747e-05	0,0188679
253	20734	253	6,22422	100	20	1	0,98697	9048	51	817	2	0,236705	4	0,707263	14	0,815925	3,9	296	0,732136	3,40045e-05	0,0182267	0,75	3,51865e-05	0,0175439	0,727273	3,24465e-05	0,0188679
254	20811	254	6,23319	100	20	1	0,987273	9081	51	823	1	0,237963	4	0,707881	15	0,815067	4,38	296	0,732869	3,4178e-05	0,018149	0,75	3,51865e-05	0,0175439	0,72973	3,27011e-05	0,0188679
255	20895	255	6,24501	100	20	1	0,987546	9117	52	826	0	0,237963	5	0,708151	15	0,815091	4,63	296	0,733756	3,44409e-05	0,0180581	0,75	3,51865e-05	0,0175439	0,72973	3,27011e-05	0,0188679
256	20971	256	6,24913	100	20	1	0,987791	9150	53	832	0	0,237963	9	0,708127	11	0,815184	4,48	296	0,734571	3,47748e-05	0,0178929	0,75	3,51865e-05	0,0175439	0,72973	3,27011e-05	0,0188679
257	21057	257	6,24421	100	20	1	0,988012	9187	53	835	0	0,237963	5	0,70836	15	0,815248	3,91	296	0,735879	3,50383e-05	0,0176932	0,75	3,51865e-05	0,0175439	0,72973	3,62056e-05	0,0175439
258	21132	258	6,23678	100	20	1	0,988211	9219	53	843	0	0,237963	6	0,707851	14	0,815774	3,75	296	0,737311	3,49702e-05	0,0177364	0,75	3,51865e-05	0,0175439	0,731481	3,663e-05	0,0175439
259	21217	259	6,2406	100	20	1	0,98839	9256	53	846	0	0,237963	4	0,70663	16	0,81538	3,79	296	0,738278	3,45702e-05	0,0179821	0,75	3,51865e-05	0,0175439	0,732143	3,6523e-05	0,0163934
260	21306	260	6,22	100	20	1	0,988551	9295	53	847	0	0,237963	5	0,707138	15	0,815546	3,65	296	0,739403	3,43655e-05	0,0182853	0,75	3,51865e-05	0,0175439	0,738739	3,24465e-05	0,0188679
261	21397	261	6,20093	100	20	1	0,988696	9335	53	847	0	0,237963	2	0,707395	18	0,815744	3,96	296	0,739742	3,49193e-05	0,0181264	0,75	3,53857e-05	0,0175439	0,738739	3,26158e-05	0,0188679
262	21482	262	6,15585	100	20	1	0,988826	9372	53	850	0	0,237963	7	0,707695	13	0,815819	3,79	296	0,740126	3,53542e-05	0,0179146	0,75	3,55872e-05	0,0188679	0,738739	3,55872e-05	0,0188679
263	21558	263	6,17466	100	20	1	0,988944	9405	54	856	0	0,237963	7	0,708192	13	0,81612	3,9	296	0,740555	3,52621e-05	0,0178352	0,761062	3,53857e-05	0,0175439	0,738739	3,59454e-05	0,0175439
264	21633	264	6,18538	100	20	1	0,989049	9437	54	864	0	0,237963	3	0,708159	17	0,816077	3,9	296	0,740963	3,51781e-05	0,0178749	0,761062	3,53857e-05	0,0175439	0,738739	3,59971e-05	0,0175439
265	21722	265	6,20066	100	20	1	0,989144	9475	54	866	0	0,237963	9	0,706718	11	0,81561	4,59	296	0,741395	3,49982e-05	0,0179031	0,761062	3,53857e-05	0,0175439	0,738739	3,59971e-05	0,0175439
266	21810	266	6,21151	100	20	1	0,98923	9513	54	868	0	0,237963	5	0,707073	15	0,815335	4,78	296	0,741781	3,48874e-05	0,0179313	0,761062	3,53857e-05	0,0175439	0,738739	3,59971e-05	0,0175439
267	21900	267	6,2234	100	20	1	0,989307	9552	54	869	0	0,237963	9	0,707627	11	0,815071	4,58	296	0,742776	3,4643e-05	0,0179728	0,761062	3,53857e-05	0,0175439	0,738739	3,59971e-05	0,0175439
268	21975	268	6,23237	100	20	1	0,989376	9584	54	877	0	0,237963	7	0,707802	13	0,814198	4,38	296	0,74294	3,43802e-05	0,0180655	0,761062	3,53857e-05	0,0175439	0,738739	3,61533e-05	0,0175439
269	22061	269	6,23263	100	20	1	0,989439	9622	54	877	2	0,240358	1	0,70757	17	0,813923	4,43	296	0,743872	3,39813e-05	0,0181599	0,761062	3,53857e-05	0,0175439	0,738739	3,62056e-05	0,0175439
270	22148	270	6,23198	100	20	1	0,989495	9660	54	879	0	0,240358	2	0,707229	18	0,814516	4,26	296	0,745574	3,41595e-05	0,0181149	0,761062	3,53857e-05	0,0175439	0,741071	3,27011e-05	0,0188679
271	22232	271	6,22376	100	20	1	0,989545	9697	54	881	1	0,241462	4	0,706371	15	0,815184	4,41	296	0,746754	3,44816e-05	0,0179825	0,761062	3,53857e-05	0,0175439	0,741071	3,27011e-05	0,0188679
272	22313	272	6,19058	100	20	1	0,989591	9732	54	886	0	0,241462	4	0,705352	16	0,815499	3,7	296	0,747891	3,49078e-05	0,0178254	0,761062	3,53857e-05	0,0175439	0,741071	3,27011e-05	0,0188679
273	22398	273	6,14767	100	20	1	0,989632	9769	54	889	0	0,241462	8	0,704959	12	0,814628	3,88	296	0,749585	3,50945e-05	0,0177062	0,761062	3,53857e-05	0,0175439	0,741071	3,54862e-05	0,0175439
274	22487	274	6,14296	100	20	1	0,989669	9808	54	890	0	0,241462	7	0,705334	13	0,814739	3,51	296	0,750545	3,537e-05	0,0177425	0,761062	3,53857e-05	0,0175439	0,747748	3,58938e-05	0,0175439
275	22569	275	6,11218	100	20	1	0,989702	9844	55	893	0	0,241462	4	0,7048	16	0,815135	3,56	296	0,751217	3,52138e-05	0,017769	0,761062	3,53857e-05	0,0175439	0,75	3,26158e-05	0,0188679
276	22658	276	6,09114	100	20	1	0,989731	9883	55	894	0	0,241462	1	0,704726	19	0,815333	3,96	296	0,751704	3,53376e-05	0,0177557	0,761062	3,53857e-05	0,0175439	0,75	3,51865e-05	0,0175439
277	22736	277	6,10497	100	20	1	0,989731	9917	55	899	1	0,242555	4	0,703573	15	0,815273	4,18	296	0,751925	3,53983e-05	0,0178484	0,761062	3,53857e-05	0,0175439	0,75	3,51865e-05	0,0175439
278	22823	278	6,10731	100	20	1	0,989758	9955	55	901	0	0,242555	5	0,70314	15	0,81521	4,24	296	0,752257	3,5459e-05	0,0179146	0,761062	3,5791e-05	0,0175439	0,75	3,51865e-05	0,0175439
279	22905	279	6,11322	100	20	1	0,989783	9991	55	905	0	0,242555	3	0,703375	17	0,814628	4,34	296	0,752898	3,54667e-05	0,0180338	0,769912	3,16256e-05	0,0175439	0,75	3,53857e-05	0,0175439
280	22987	280	6,11511	100	20	1	0,989804	10027	55	908	1	0,243609	4	0,703809	15	0,814635	4,3	296	0,753673	3,5477e-05	0,0181397	0,769912	3,52858e-05	0,0175439	0,75	3,53857e-05	0,0175439
281	23071	281	6,11341	100	20	1	0,989824	10063	56	910	1	0,24465	6	0,704001	13	0,814736	3,9	296	0,754049	3,55067e-05	0,0182743	0,769912	3,52858e-05	0,0175439	0,75	3,55872e-05	0,0175439
282	23155	282	6,11864	100	20	1	0,989841	10100	56	913	0	0,24465	1	0,703981	19	0,814348	4,29	296	0,75502	3,54869e-05	0,0182081	0,77193	3,53857e-05	0,0175439	0,75	3,55872e-05	0,0188679
283	23244	283	6,12022	100	20	1	0,989857	10139	56	914	0	0,24465	4	0,703631	16	0,814805	4,19	296	0,756722	3,54694e-05	0,017983	0,77193	3,53857e-05	0,0175439	0,75	3,55872e-05	0,0188679
284	23331	284	6,10457	100	20	1	0,989872	10177	56	916	0	0,24465	6	0,703089	14	0,815014	4,02	296	0,758293	3,53739e-05	0,0177844	0,77193	3,53857e-05	0,0175439	0,75	3,57398e-05	0,0188679
285	23412	285	6,05821	100	20	1	0,989884	10212	56	921	0	0,24465	4	0,702635	16	0,815203	3,95	296	0,760344	3,5293e-05	0,017641	0,77193	3,53857e-05	0,0175439	0,75	3,59971e-05	0,0175439
286	23499	286	6,03752	100	20	1	0,989896	10250	56	923	0	0,24465	5	0,702764	15	0,815488	3,65	296	0,76266	3,5216e-05	0,0175439	0,77193	3,53857e-05	0,0175439	0,761062	3,46021e-05	0,0175439
287	23586	287	6,03551	100	20	1	0,989906	10288	56	925	0	0,24465	4	0,702941	16	0,815425	3,97	296	0,763014	3,52913e-05	0,0175439	0,77193	3,53857e-05	0,0175439	0,761062	3,51865e-05	0,0175439
288	23654	288	6,03203	100	20	1	0,989916	10317	58	934	0	0,24465	3	0,702636	17	0,814288	4,12	296	0,763388	3,53239e-05	0,0175439	0,77193	3,53857e-05	0,0175439	0,761062	3,52858e-05	0,0175439
289	23742	289	6,04116	100	20	1	0,989924	10356	58	935	0	0,24465	6	0,701971	14	0,814397	4,17	296	0,764116	3,5282e-05	0,0175439	0,77193	3,53857e-05	0,0175439	0,761062	3,53857e-05	0,0175439
290	23818	290	6,04789	100	20	1	0,989932	10389	58	941	1	0,245633	7	0,702615	12	0,814112	4,64	296	0,764953	3,52835e-05	0,0175439	0,77193	3,53857e-05	0,0175439	0,761062	3,53857e-05	0,0175439
291	23903	291	6,05167	100	20	1	0,989939	10426	58	943	1	0,246564	4	0,702785	15	0,81417	4,89	296	0,765898	3,52463e-05	0,0175439	0,778761	3,15457e-05	0,0175439	0,761062	3,53857e-05	0,0175439
292	23984	292	6,0563	100	20	1	0,989945	10461	59	947	0	0,246564	2	0,70239	18	0,813835	4,47	296	0,766646	3,52619e-05	0,0175439	0,778761	3,15457e-05	0,0175439	0,761062	3,53857e-05	0,0175439
293	24075	293	6,05355	100	20	1	0,98995	10501	59	947	0	0,246564	3	0,702215	17	0,812685	3,93	296	0,768034	3,52201e-05	0,0175571	0,778761	3,15457e-05	0,0175439	0,761062	3,5791e-05	0,0175439
294	24162	294	6,05303	100	20	1	0,989955	10539	59	949	0	0,246564	6	0,703327	14	0,812373	3,78	296	0,770034	3,51286e-05	0,0175703	0,778761	3,15457e-05	0,0175439	0,761062	3,58938e-05	0,0188679
295	24243	295	6,05176	100	20	1	0,98996	10574	59	954	0	0,246564	7	0,705066	13	0,811983	3,85	296	0,770686	3,52521e-05	0,0175439	0,778761	3,15457e-05	0,0175439	0,769912	3,50877e-05	0,0175439
296	24325	296	6,05369	100	20	1	0,989964	10610	60	957	0	0,246564	4	0,705471	16	0,81149	4,25	296	0,770686	3,52895e-05	0,0175439	0,778761	3,15457e-05	0,0175439	0,769912	3,52858e-05	0,0175439
297	24412	297	6,06023	100	20	1	0,989967	10648	61	958	0	0,246564	4	0,705403	16	0,810974	4,53	296	0,771004	3,5242e-05	0,0175439	0,780702	3,16256e-05	0,0175439	0,769912	3,52858e-05	0,0175439
298	24495	298	6,06364	100	20	1	0,989971	10684	61	962	0	0,246564	3	0,705013	17	0,810765	4,5	296	0,771233	3,52227e-05	0,0175439	0,780702	3,16256e-05	0,0175439	0,769912	3,52858e-05	0,0175439
299	24584	299	6,06466	100	20	1	0,989974	10723	61	963	0	0,246564	4	0,705281	16	0,810611	4,02	296	0,771671	3,51143e-05	0,0175439	0,780702	3,16256e-05	0,0175439	0,769912	3,56888e-05	0,0175439
300	24667	300	6,06093	100	20	1	0,989976	10759	61	967	0	0,246564	2	0,705668	18	0,810504	4,41	296	0,772118	3,49668e-05	0,0175439	0,780702	3,16256e-05	0,0175439	0,769912	3,56888e-05	0,0175439
301	24745	301	6,04859	100	20	1	0,989979	10793	62	972	0	0,246564	5	0,706218	15	0,810796	4,17	296	0,772428	3,48908e-05	0,0175439	0,780702	3,16256e-05	0,0175439	0,769912	3,56888e-05	0,0175439
302	24824	302	6,0197	100	20	1	0,989981	10827	62	978	0	0,246564	6	0,705567	14	0,810501	4,25	296	0,772847	3,47905e-05	0,0175439	0,780702	3,46981e-05	0,0175439	0,77193	3,47947e-05	0,0175439
303	24905	303	6,02602	100	20	1	0,989983	10862	62	983	0	0,246564	7	0,704677	13	0,810753	4,21	296	0,773003	3,47852e-05	0,0175439	0,780702	3,46981e-05	0,0175439	0,77193	3,49895e-05	0,0175439
304	24987	304	6,03351	100	20	1	0,989984	10898	62	987	0	0,246564	8	0,704093	12	0,810734	4,12	296	0,773295	3,46839e-05	0,0175439	0,780702	3,46981e-05	0,0175439	0,77193	3,51865e-05	0,0175439
305	25066	305	6,03667	100	20	1	0,989986	10932	62	993	0	0,246564	4	0,704447	16	0,810328	4,52	296	0,773627	3,45639e-05	0,0175439	0,780702	3,46981e-05	0,0175439	0,77193	3,51865e-05	0,0175439
306	25150	306	6,04095	100	20	1	0,989987	10969	63	995	0	0,246564	8	0,704488	12	0,80977	4,51	296	0,773919	3,44872e-05	0,0175439	0,780702	3,52858e-05	0,0175439	0,77193	3,51865e-05	0,0175439
307	25233	307	6,04701	100	20	1	0,989989	11005	63	999	0	0,246564	4	0,703684	16	0,809926	4,34	296	0,774475	3,42768e-05	0,0175439	0,780702	3,52858e-05	0,0175439	0,77193	3,53357e-05	0,0175439
308	25313	308	6,06044	100	20	1	0,98999	11039	64	1004	0	0,246564	6	0,70123	14	0,810137	4,74	296	0,774953	3,40274e-05	0,0175439	0,780702	3,52858e-05	0,0175439	0,77193	3,53857e-05	0,0175439
309	25394	309	6,0682	100	20	1	0,989991	11074	65	1008	0	0,246564	5	0,699077	15	0,81063	4,89	296	0,775734	3,36619e-05	0,0175439	0,780702	3,52858e-05	0,0175439	0,77193	3,53857e-05	0,0175439
310	25482	310	6,07624	100	20	1	0,989992	11112	65	1010	0	0,246564	8	0,698711	12	0,811054	3,99	296	0,776757	3,33296e-05	0,0175439	0,780702	3,52858e-05	0,0175439	0,77193	3,53857e-05	0,0175439
311	25568	311	6,07718	100	20	1	0,989993	11149	65	1013	0	0,246564	2	0,698843	18	0,811352	4	296	0,778201	3,27075e-05	0,0175439	0,780702	3,52858e-05	0,0175439	0,77193	3,55872e-05	0,0175439
312	25652	312	6,07215	100	20	1	0,989993	11185	65	1015	2	0,242411	5	0,699191	13	0,811035	3,79	296	0,779283	3,2178e-05	0,0175439	0,780702	3,52858e-05	0,0175439	0,77193	3,5791e-05	0,0175439
313	25730	313	6,07036	100	20	1	0,989994	11219	65	1021	0	0,242411	9	0,700281	11	0,810942	3,94	296	0,779731	3,20584e-05	0,0175439	0,780702	3,56888e-05	0,0175439	0,778761	3,16256e-05	0,0175439
314	25812	314	6,07531	100	20	1	0,989995	11255	66	1024	0	0,242411	6	0,699777	14	0,811338	4,45	296	0,779964	3,22667e-05	0,0175439	0,780702	3,56888e-05	0,0175439	0,778761	3,16256e-05	0,0175439
315	25897	315	6,07329	100	20	1	0,989995	11292	67	1026	0	0,242411	6	0,70018	14	0,811268	4,16	296	0,780363	3,24035e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,778761	3,16256e-05	0,0175439
316	25982	316	6,05324	100	20	1	0,989996	11329	67	1029	0	0,242411	5	0,700557	15	0,811225	4,17	296	0,78081	3,24181e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,778761	3,19489e-05	0,0175439
317	26068	317	6,03561	100	20	1	0,989996	11367	67	1031	0	0,242411	3	0,700607	17	0,811118	3,96	296	0,780965	3,2568e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,16256e-05	0,0175439
318	26151	318	6,03562	100	20	1	0,989996	11403	68	1034	0	0,242411	4	0,70039	16	0,810396	4,81	296	0,781053	3,26135e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,16256e-05	0,0175439
319	26235	319	6,03828	100	20	1	0,989997	11440	68	1035	2	0,238473	4	0,700232	14	0,810824	5,15	296	0,781228	3,27906e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,16256e-05	0,0175439
320	26316	320	6,04192	100	20	1	0,989997	11475	68	1040	0	0,238473	8	0,699886	12	0,810671	5,16	296	0,781404	3,2802e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,16256e-05	0,0175439
321	26401	321	6,04456	100	20	1	0,989997	11512	68	1043	0	0,238473	2	0,699705	18	0,809795	5,04	296	0,781404	3,30216e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,16256e-05	0,0175439
322	26478	322	6,04297	100	20	1	0,989998	11545	68	1050	0	0,238473	7	0,699232	13	0,809003	5	296	0,781579	3,32522e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,16256e-05	0,0175439
323	26565	323	6,03664	100	20	1	0,989998	11583	68	1052	0	0,238473	3	0,699385	17	0,808858	4,29	296	0,78193	3,36774e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,19489e-05	0,0175439
324	26654	324	6,02913	100	20	1	0,989998	11622	68	1053	0	0,238473	3	0,699707	17	0,808771	4,1	296	0,782544	3,38635e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,19489e-05	0,0175439
325	26738	325	6,02443	100	20	1	0,989998	11659	68	1056	0	0,238473	5	0,700689	15	0,808779	3,92	296	0,782807	3,40526e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,46981e-05	0,0175439
326	26821	326	6,03423	100	20	1	0,989998	11695	68	1060	0	0,238473	6	0,701474	14	0,808989	4,15	296	0,783509	3,38234e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,46981e-05	0,0175439
327	26908	327	6,04588	100	20	1	0,989999	11733	68	1061	1	0,236578	5	0,70233	14	0,808944	3,82	296	0,784123	3,3648e-05	0,0175439	0,789474	3,15457e-05	0,0175439	0,780702	3,46981e-05	0,0175439
328	26980	328	6,0513	100	20	1	0,989999	11764	69	1069	0	0,236578	3	0,703011	17	0,808836	3,69	296	0,785263	3,32242e-05	0,0175439	0,789474	3,18674e-05	0,0175439	0,780702	3,50877e-05	0,0175439
329	27061	329	6,05609	100	20	1	0,989999	11799	69	1074	0	0,236578	6	0,703914	14	0,808853	3,76	296	0,78614	3,28774e-05	0,0175439	0,789474	3,18674e-05	0,0175439	0,780702	3,50877e-05	0,0175439
330	27147	330	6,05318	100	20	1	0,989999	11837	69	1076	0	0,236578	4	0,70418	16	0,809393	3,71	296	0,788333	3,19151e-05	0,0175439	0,789474	3,18674e-05	0,0175439	0,780702	3,52858e-05	0,0175439
331	27223	331	6,04422	100	20	1	0,989999	11870	69	1083	0	0,236578	8	0,704605	12	0,809534	3,78	296	0,789474	3,14173e-05	0,0175439	0,789474	3,18674e-05	0,0175439	0,789474	3,11526e-05	0,0175439
332	27304	332	6,04818	100	20	1	0,989999	11905	69	1086	2	0,232912	6	0,704817	12	0,809653	4,13	296	0,789474	3,14681e-05	0,0175439	0,789474	3,18674e-05	0,0175439	0,789474	3,12305e-05	0,0175439
333	27386	333	6,04943	100	20	1	0,989999	11941	69	1090	0	0,232912	5	0,705159	15	0,80996	4,41	296	0,789474	3,15181e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,12305e-05	0,0175439
334	27467	334	6,04491	100	20	1	0,989999	11976	69	1094	1	0,231213	5	0,705287	14	0,80995	4,13	296	0,789474	3,15784e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,13087e-05	0,0175439
335	27550	335	6,03739	100	20	1	0,989999	12012	70	1097	0	0,231213	6	0,705912	14	0,809879	4,37	296	0,789474	3,16232e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
336	27630	336	6,04242	100	20	1	0,989999	12047	70	1102	0	0,231213	4	0,706387	16	0,810082	4,86	296	0,789474	3,16377e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
337	27722	337	6,04955	100	20	1	0,99	12087	70	1102	0	0,231213	6	0,706849	14	0,810182	5,38	296	0,789474	3,1678e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
338	27806	338	6,05448	100	20	1	0,99	12124	70	1105	0	0,231213	3	0,7071	17	0,810274	5,47	296	0,789474	3,16966e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
339	27891	339	6,05987	100	20	1	0,99	12161	71	1107	0	0,231213	2	0,707214	18	0,809468	5,85	296	0,789474	3,17148e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
340	27974	340	6,0622	100	20	1	0,99	12197	71	1111	0	0,231213	12	0,707484	8	0,809618	5,64	296	0,789474	3,17463e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
341	28053	341	6,06673	100	20	1	0,99	12231	72	1116	0	0,231213	2	0,707013	18	0,808234	5,83	296	0,789474	3,17641e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
342	28135	342	6,07056	100	20	1	0,99	12267	72	1119	1	0,229597	6	0,706115	13	0,806619	5,62	296	0,789474	3,17729e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
343	28224	343	6,07463	100	20	1	0,99	12306	72	1120	0	0,229597	2	0,705917	18	0,806094	5,37	296	0,789474	3,18161e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
344	28298	344	6,08188	100	20	1	0,99	12338	74	1125	1	0,228127	7	0,704851	12	0,805991	4,56	296	0,789279	3,18423e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,778761	3,15457e-05	0,0175439
345	28381	345	6,0846	100	20	1	0,99	12374	75	1128	0	0,228127	4	0,704482	16	0,805898	4,65	296	0,789474	3,18749e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,15457e-05	0,0175439
346	28468	346	6,08103	100	20	1	0,99	12412	75	1129	1	0,226668	4	0,704507	15	0,805993	4,42	296	0,789474	3,19358e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,17058e-05	0,0175439
347	28550	347	6,07433	100	20	1	0,99	12448	75	1133	0	0,226668	5	0,704706	15	0,806306	4,13	296	0,789474	3,19615e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,17864e-05	0,0175439
348	28639	348	6,06024	100	20	1	0,99	12487	75	1134	0	0,226668	6	0,704874	14	0,806557	3,94	296	0,789474	3,20069e-05	0,0175439	0,789474	3,21958e-05	0,0175439	0,789474	3,18674e-05	0,0175439
349	28729	349	6,06124	100	20	1	0,99	12526	75	1135	0	0,226668	5	0,705495	15	0,80682	4,43	296	0,789474	3,20456e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,18674e-05	0,0175439
350	28815	350	6,06212	100	20	1	0,99	12563	75	1138	0	0,226668	6	0,70604	14	0,807093	4,44	296	0,789474	3,20845e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,18674e-05	0,0175439
351	28905	351	6,05973	100	20	1	0,99	12602	75	1139	0	0,226668	4	0,706211	16	0,80681	4,63	296	0,789474	3,21207e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,18674e-05	0,0175439
352	28995	352	6,04348	100	20	1	0,99	12641	75	1140	0	0,226668	3	0,706351	17	0,806415	4,29	296	0,789474	3,21716e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,18674e-05	0,0175439
353	29082	353	6,03753	100	20	1	0,99	12679	75	1142	0	0,226668	6	0,706191	14	0,806649	4,09	296	0,789474	3,22091e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
354	29166	354	6,03844	100	20	1	0,99	12715	75	1146	0	0,226668	7	0,706564	13	0,806823	4,88	296	0,789474	3,22158e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
355	29255	355	6,04142	100	20	1	0,99	12753	75	1148	0	0,226668	7	0,7066	13	0,806753	5,57	296	0,789474	3,22192e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
356	29345	356	6,04443	100	20	1	0,99	12792	75	1149	0	0,226668	4	0,706687	16	0,80677	5,66	296	0,789474	3,22309e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
357	29431	357	6,04799	100	20	1	0,99	12829	75	1152	0	0,226668	7	0,707569	13	0,806734	6,04	296	0,789474	3,2251e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
358	29523	358	6,05237	100	20	1	0,99	12869	75	1152	0	0,226668	5	0,708366	15	0,806784	6,03	296	0,789474	3,22711e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
359	29609	359	6,05723	100	20	1	0,99	12906	75	1155	0	0,226668	3	0,708603	17	0,806467	5,92	296	0,789474	3,22879e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
360	29697	360	6,05852	100	20	1	0,99	12944	75	1157	0	0,226668	5	0,708699	15	0,806429	5,61	296	0,789474	3,23146e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
361	29785	361	6,06043	100	20	1	0,99	12982	75	1159	0	0,226668	4	0,709167	16	0,806083	5,49	296	0,789474	3,23431e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
362	29874	362	6,06576	100	20	1	0,99	13021	75	1160	0	0,226668	3	0,709645	17	0,806126	5,08	296	0,789474	3,23716e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
363	29957	363	6,06855	100	20	1	0,99	13057	75	1164	0	0,226668	9	0,710106	11	0,806069	4,07	296	0,789474	3,24101e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
